durasi_rencana_hari,panjang_deskripsi_kata,jumlah_tag,prioritas_tinggi,adalah_bug,sedang_blocked,jumlah_komentar,beban_kerja_assignee,bulan_dibuat,tim,peran_assignee,status_proyek,terlambat,prediksi_probabilitas
28.0,7,2,0,0,0,3,2,7,Team 1,Marketer,active,0,0.05819528537215644
82.0,24,1,0,0,0,0,0,5,Team 5,Ops,active,0,0.0599187100957077
51.0,14,1,0,0,0,2,1,12,Team 3,Product Manager,active,0,0.053503133998564406
73.0,25,1,0,0,0,3,2,9,Team 16,Designer,completed,0,0.05490665677583388
75.0,5,1,0,0,0,1,1,4,Team 11,Designer,active,0,0.04958454389059207
35.0,0,1,0,0,0,0,2,9,Team 11,Product Manager,completed,0,0.0508825044504564
4.0,8,1,0,0,0,0,0,3,Team 2,Marketer,completed,1,0.16277554081248818
25.0,0,1,0,0,0,4,2,12,Team 6,Designer,on_hold,0,0.04530635538459215
3.0,9,3,0,0,0,0,0,8,Team 3,Spesialis Lainnya,completed,0,0.1782469373506826
27.0,0,1,0,0,0,0,1,10,Team 17,Marketer,active,0,0.05201395960976251
69.0,0,0,0,0,0,0,0,5,Team 10,Engineer,on_hold,0,0.05338195371585095
9.0,4,3,0,0,1,2,1,11,Team 2,Ops,active,0,0.05948406473936462
23.0,26,2,0,0,0,0,0,8,Team 16,Designer,active,0,0.05468501814123586
-14.493252314814814,6,1,0,0,0,1,4,12,Team 13,Engineer,active,1,0.63812617386537
89.0,8,0,0,0,0,0,0,5,Team 16,Product Manager,active,0,0.06195010009507412
1.0,0,2,0,0,0,1,0,1,Team 13,Marketer,active,1,0.6327158633263594
27.0,0,3,0,0,0,0,0,4,Team 6,Ops,completed,0,0.04818811552162824
47.0,5,2,0,1,0,4,0,12,Team 13,Ops,active,0,0.058033865534797315
4.0,30,0,0,0,0,3,2,11,Team 19,Marketer,active,0,0.20854801443881466
23.0,27,2,1,0,0,1,0,5,Team 11,Spesialis Lainnya,active,0,0.04667345375353575
84.0,22,0,0,0,0,0,2,10,Team 18,Ops,active,0,0.06157456047247328
28.0,7,3,0,0,0,4,2,1,Team 4,Marketer,active,0,0.05637925504755054
55.0,4,0,0,0,0,0,0,2,Team 8,Spesialis Lainnya,active,0,0.054263000512805595
11.0,25,1,0,0,0,0,0,3,Team 5,Product Manager,completed,0,0.0546026216723417
48.0,18,4,0,0,0,3,0,5,Team 13,Marketer,active,0,0.060596554232663136
19.0,5,0,0,0,0,1,1,8,Team 2,Marketer,completed,0,0.055279528683389915
15.0,30,1,0,0,0,2,0,5,Team 13,Designer,active,0,0.05420364041109957
85.0,23,0,0,0,0,3,0,3,Team 11,Ops,completed,0,0.05748542160454345
-1.9926851851851848,0,4,0,0,0,1,0,12,Team 0,Spesialis Lainnya,active,1,0.6719494955443815
7.0,24,4,0,0,0,0,1,6,Team 18,Product Manager,active,1,0.057097565133336206
73.0,9,0,0,0,0,0,0,1,Team 8,Spesialis Lainnya,active,0,0.058154426070212845
12.0,6,2,0,0,1,0,2,12,Team 4,Ops,active,0,0.05756945265522501
34.0,25,2,0,0,0,3,0,5,Team 16,Product Manager,active,0,0.05676424837758345
4.0,8,1,0,0,0,4,0,12,Team 2,Marketer,active,0,0.16494236007300084
77.0,21,2,0,0,0,1,0,12,Team 6,Spesialis Lainnya,completed,0,0.061168578778894596
2.0,12,1,0,0,0,0,1,7,Team 1,Product Manager,completed,1,0.5244888118085104
9.0,6,0,0,0,0,0,0,3,Team 10,Spesialis Lainnya,active,0,0.05003094801453461
29.0,25,1,0,0,0,0,5,1,Team 6,Marketer,active,0,0.10658993607243179
4.0,6,3,0,0,0,0,2,7,Team 17,Designer,active,0,0.14274068373759538
5.0,8,1,0,0,0,0,0,10,Team 18,Spesialis Lainnya,active,0,0.10478555328702177
13.0,0,2,1,0,0,0,0,6,Team 16,Ops,active,0,0.061326804517106016
4.0,9,1,0,0,0,0,0,3,Team 18,Spesialis Lainnya,active,0,0.11388605553262653
5.0,14,2,0,0,0,0,1,8,Team 17,Designer,active,0,0.13194976967184194
1.0,17,1,0,0,0,3,0,4,Team 0,Spesialis Lainnya,active,0,0.6333769678022176
24.0,10,3,1,0,0,3,2,2,Team 10,Marketer,completed,0,0.04629592477231208
23.0,7,0,0,0,0,4,0,8,Team 17,Designer,active,0,0.05500167421192492
6.0,29,3,0,0,0,3,1,9,Team 7,Engineer,active,0,0.08501009669966114
14.0,6,0,0,0,0,2,0,11,Team 5,Spesialis Lainnya,active,0,0.044865150260539784
26.0,24,2,0,0,0,2,0,7,Team 17,Marketer,completed,0,0.060997380944897706
38.0,0,1,0,0,0,4,0,2,Team 15,Product Manager,on_hold,0,0.04671346000351947
28.0,4,3,1,0,0,0,0,3,Team 11,Engineer,active,0,0.0482674239141018
17.0,11,1,0,0,0,3,0,6,Team 1,Marketer,active,0,0.055193014882221725
2.0,25,0,0,0,0,0,0,12,Team 19,Spesialis Lainnya,completed,0,0.536288728665043
90.0,23,1,0,0,0,2,0,3,Team 18,Spesialis Lainnya,active,0,0.055804463498727135
21.0,10,1,0,0,0,4,2,5,Team 10,Product Manager,active,0,0.05538533799887964
87.0,5,0,0,0,0,2,0,5,Team 1,Product Manager,completed,0,0.05269169154068818
11.0,5,1,0,0,0,0,0,9,Team 14,Ops,active,0,0.055077418021936955
6.0,0,0,0,0,0,2,1,5,Team 10,Ops,on_hold,0,0.06777165589161406
5.0,29,0,0,0,0,3,0,10,Team 7,Product Manager,active,0,0.13459481288271677
13.0,13,0,0,0,0,0,0,1,Team 12,Spesialis Lainnya,completed,0,0.04688443742007625
39.0,8,1,0,0,0,1,3,9,Team 15,Product Manager,active,0,0.054637211731762086
24.0,4,0,0,0,0,0,1,3,Team 9,Ops,on_hold,0,0.05108763085052849
3.0,7,1,0,0,0,3,1,10,Team 10,Engineer,active,0,0.16654456284989017
8.0,27,1,0,0,0,2,0,4,Team 8,Spesialis Lainnya,active,0,0.054622023562244486
55.0,11,3,0,0,0,1,1,8,Team 5,Engineer,active,0,0.05409394749913215
57.0,27,2,0,1,0,0,0,5,Team 7,Ops,active,0,0.06090225942821957
55.0,4,2,0,0,0,0,0,11,Team 8,Spesialis Lainnya,active,0,0.04991746714078343
52.0,25,2,0,0,0,1,2,10,Team 0,Ops,active,0,0.053681306507404734
24.0,24,2,0,0,0,3,0,8,Team 2,Marketer,active,0,0.06087919694037409
16.0,26,0,0,0,0,0,0,5,Team 11,Designer,active,0,0.0598330823156858
7.0,0,1,0,0,0,0,1,10,Team 7,Marketer,active,0,0.06422206205368126
25.0,13,1,0,0,1,2,1,9,Team 3,Ops,active,0,0.06000730736045566
37.0,29,1,0,0,0,2,2,12,Team 0,Product Manager,completed,0,0.051869557038601424
12.0,12,0,0,0,0,0,0,9,Team 0,Marketer,completed,0,0.05922941242759108
34.0,9,2,0,0,0,3,0,4,Team 1,Engineer,active,0,0.05758441152876146
12.0,21,1,0,0,0,4,0,5,Team 12,Spesialis Lainnya,on_hold,0,0.05258415198686124
-17.856643518518517,5,1,0,0,0,0,2,12,Team 11,Product Manager,active,1,0.6936393362292832
23.0,16,0,0,0,0,3,0,9,Team 8,Designer,active,0,0.058455505702242616
51.0,0,0,0,0,0,0,0,3,Team 7,Spesialis Lainnya,active,0,0.05364543932088488
9.0,12,1,0,0,1,0,0,2,Team 19,Spesialis Lainnya,active,0,0.057461018471010164
23.0,0,0,0,0,0,0,1,12,Team 14,Engineer,completed,0,0.053255316873335304
58.0,5,0,0,0,0,3,0,1,Team 13,Engineer,active,0,0.053436723422494586
4.0,0,2,0,0,0,4,0,9,Team 7,Engineer,active,0,0.14802833176402583
2.0,26,0,0,0,0,0,0,6,Team 0,Spesialis Lainnya,active,1,0.5234094211015234
-21.20277777777778,7,2,0,0,0,2,2,7,Team 4,Ops,active,1,0.6728171268772928
1.0,20,1,0,0,0,1,1,4,Team 0,Marketer,active,1,0.6406479569587515
27.0,11,3,0,0,1,0,0,5,Team 16,Spesialis Lainnya,active,0,0.05738319079527368
7.0,7,0,0,0,0,1,0,4,Team 10,Engineer,active,1,0.06293860202502151
59.0,12,0,0,0,0,3,0,3,Team 14,Product Manager,completed,0,0.061250612229201855
2.0,27,2,0,0,0,1,3,9,Team 7,Designer,active,1,0.5579122375011809
9.0,6,0,0,0,0,2,1,4,Team 3,Product Manager,active,0,0.05083680090484392
5.0,0,0,0,0,0,3,0,3,Team 9,Marketer,completed,0,0.11401398611107488
28.0,13,0,0,0,0,0,0,9,Team 7,Product Manager,on_hold,0,0.05645359353484158
8.0,24,0,0,0,0,0,0,2,Team 10,Ops,active,0,0.05969018302212646
6.0,24,0,0,0,0,0,2,12,Team 4,Designer,completed,0,0.07365533769839035
66.0,0,1,0,0,0,0,0,10,Team 8,Marketer,active,0,0.05424780949663463
6.0,26,4,1,0,0,4,0,5,Team 19,Engineer,on_hold,0,0.08137119710992481
6.0,0,0,0,0,0,1,0,5,Team 7,Ops,active,1,0.07883805490614113
7.0,6,4,0,0,0,0,1,3,Team 1,Ops,active,0,0.06361645085630324
-13.155671296296296,8,2,0,0,1,2,1,9,Team 4,Engineer,active,1,0.6824192031119926
7.0,25,1,0,0,0,4,1,8,Team 14,Engineer,active,0,0.06632415334170441
43.0,28,1,0,0,0,2,0,9,Team 17,Spesialis Lainnya,active,0,0.051413167551492535
33.0,5,0,0,0,0,3,0,9,Team 8,Engineer,active,0,0.05630707191353045
9.0,28,1,0,0,0,0,0,7,Team 8,Engineer,active,0,0.06301872133348363
21.0,29,1,0,0,0,0,0,4,Team 10,Designer,active,0,0.05850174262960069
68.0,14,2,0,0,0,0,0,12,Team 18,Marketer,active,0,0.0569669697547223
2.0,23,1,0,0,0,2,0,2,Team 10,Designer,active,1,0.46685358513045494
-22.38361111111111,14,0,0,0,0,3,0,2,Team 15,Spesialis Lainnya,active,1,0.6763689273887916
3.0,25,2,0,0,0,4,0,5,Team 5,Spesialis Lainnya,active,0,0.17160074586568214
35.0,16,0,0,0,0,4,0,9,Team 13,Engineer,completed,0,0.06286942313742362
42.0,0,4,0,1,0,1,1,12,Team 2,Engineer,completed,0,0.05380854811513814
25.0,14,1,0,0,1,0,0,7,Team 17,Engineer,completed,0,0.0539336806556177
5.0,5,0,0,0,0,3,1,10,Team 10,Product Manager,active,0,0.10996327752225589
3.0,9,1,0,0,0,2,2,12,Team 18,Ops,active,1,0.20045049284468916
30.0,23,2,0,0,0,0,1,11,Team 19,Product Manager,active,0,0.056047594159348325
53.0,29,2,0,0,0,4,1,8,Team 5,Product Manager,completed,0,0.0600685164664351
89.0,0,3,1,0,0,1,2,8,Team 5,Designer,active,0,0.04849325778192071
24.0,5,0,0,0,0,0,5,12,Team 14,Ops,active,0,0.07498820723834847
21.0,0,1,0,0,0,3,0,6,Team 10,Designer,active,0,0.050157616561085125
21.0,31,1,0,0,0,4,0,2,Team 11,Designer,completed,0,0.05722570240796434
20.0,7,3,0,0,0,4,2,9,Team 15,Ops,active,0,0.05999549004616527
14.0,14,0,0,0,0,3,1,9,Team 7,Designer,on_hold,0,0.064149999607349
58.0,12,1,0,0,0,1,0,8,Team 5,Marketer,active,0,0.05629239160592713
9.0,12,1,0,0,0,0,0,8,Team 9,Marketer,active,0,0.060921931113174815
-19.949525462962963,6,0,0,0,0,1,1,11,Team 9,Marketer,active,1,0.6811380426842764
29.0,5,1,0,0,0,4,0,1,Team 6,Engineer,on_hold,0,0.04379060109257633
35.0,33,0,0,0,0,0,3,1,Team 4,Product Manager,active,0,0.0639830668410911
7.0,22,0,0,0,0,0,2,6,Team 9,Product Manager,active,1,0.06254490905372433
77.0,0,2,0,1,0,1,0,9,Team 3,Engineer,active,0,0.05372262447231864
2.0,0,1,0,0,0,2,4,10,Team 6,Engineer,active,1,0.52288051039122
6.0,8,1,0,0,0,2,0,6,Team 16,Spesialis Lainnya,on_hold,1,0.07013834695003199
-11.07425925925926,22,1,0,0,0,3,1,9,Team 18,Ops,active,1,0.6790038380346954
60.0,8,0,0,0,0,0,3,8,Team 17,Designer,completed,0,0.05359346861450466
71.0,11,4,1,1,0,0,0,7,Team 17,Spesialis Lainnya,on_hold,0,0.04396050224036889
17.0,0,0,0,0,0,1,0,2,Team 5,Engineer,active,0,0.04788921302747647
16.0,11,0,0,0,0,2,0,4,Team 11,Product Manager,completed,0,0.05750533230626826
9.0,6,2,0,0,1,2,0,12,Team 13,Designer,active,0,0.0517427340614827
7.0,23,0,0,0,0,0,0,6,Team 13,Product Manager,active,0,0.06172164208129498
16.0,27,1,0,0,0,0,0,1,Team 11,Product Manager,active,0,0.06071618842211055
1.0,19,2,0,0,1,1,3,1,Team 19,Product Manager,completed,1,0.6064952209839443
14.0,11,2,0,0,0,2,1,6,Team 16,Designer,completed,0,0.05624084287680881
78.0,8,0,0,0,0,1,0,9,Team 15,Spesialis Lainnya,completed,0,0.05191218009407117
13.0,25,2,0,0,0,1,0,6,Team 8,Product Manager,on_hold,0,0.05951438081281028
31.0,0,1,0,0,0,0,2,7,Team 10,Product Manager,completed,0,0.049168817237175866
17.0,14,2,0,0,0,3,0,11,Team 3,Ops,active,0,0.05341605676289339
2.0,0,1,0,0,0,1,0,8,Team 14,Spesialis Lainnya,active,0,0.5428150521401607
1.0,23,0,0,0,0,2,0,5,Team 16,Designer,active,0,0.6287144130051804
4.0,27,1,0,0,0,0,3,9,Team 8,Designer,active,0,0.16086179674095843
14.0,10,1,0,0,0,0,0,4,Team 13,Engineer,completed,0,0.05605202383963006
22.0,6,0,0,0,0,2,2,5,Team 4,Marketer,active,0,0.05800540873332476
53.0,0,1,0,0,0,0,2,8,Team 1,Product Manager,completed,0,0.05071636296581761
3.0,12,0,0,0,0,0,2,7,Team 8,Designer,active,0,0.1891574378929853
6.0,26,2,0,1,0,2,0,9,Team 13,Designer,active,0,0.0743195388294195
52.0,8,1,0,0,0,1,0,10,Team 8,Designer,active,0,0.056076791973116775
3.0,7,4,0,0,0,0,0,1,Team 11,Engineer,completed,1,0.16699627136902376
85.0,0,0,0,0,0,1,0,2,Team 0,Ops,completed,0,0.054277889123513695
7.0,29,3,0,0,1,1,0,10,Team 3,Spesialis Lainnya,active,0,0.06530977680842634
83.0,0,0,0,0,0,2,1,1,Team 5,Engineer,active,0,0.04949267482963267
25.0,6,1,0,0,0,3,0,11,Team 18,Spesialis Lainnya,active,0,0.05395825374098629
41.0,0,0,0,0,0,0,0,2,Team 7,Engineer,completed,0,0.057624802507119
-0.5454282407407407,20,1,0,0,0,0,0,4,Team 9,Spesialis Lainnya,active,1,0.6808287981928268
-55.40548611111111,29,2,1,0,0,0,1,5,Team 5,Engineer,active,1,0.6625197893718628
12.0,5,1,0,0,0,3,2,12,Team 17,Designer,active,0,0.05227521169781289
14.0,4,0,0,0,0,0,0,11,Team 5,Designer,active,0,0.04542706247991711
24.0,15,0,0,0,0,3,0,3,Team 10,Designer,active,0,0.05941044321174
38.0,4,2,0,0,0,4,0,9,Team 11,Marketer,on_hold,0,0.04772034824866205
12.0,25,0,0,0,0,3,0,6,Team 11,Spesialis Lainnya,active,0,0.05747431178746797
55.0,27,0,0,0,0,0,0,5,Team 7,Spesialis Lainnya,active,0,0.05424784735195751
-33.06344907407407,13,1,0,0,0,1,2,7,Team 14,Engineer,active,1,0.704155532364577
86.0,21,0,0,0,0,2,1,12,Team 3,Engineer,completed,0,0.059977432925527506
35.0,12,2,0,1,0,1,0,10,Team 1,Designer,completed,0,0.05434624481936636
3.0,13,1,0,0,0,0,3,11,Team 1,Product Manager,on_hold,1,0.1583223186975402
28.0,0,2,0,0,0,0,0,2,Team 10,Engineer,active,0,0.047117158743022865
57.0,0,2,0,0,0,2,2,8,Team 5,Designer,completed,0,0.04851728897132305
26.0,29,1,0,0,0,2,0,9,Team 6,Spesialis Lainnya,active,0,0.049139161927900965
8.0,7,0,0,0,0,1,1,8,Team 10,Marketer,active,0,0.04907640440419199
6.0,28,1,0,0,0,1,0,4,Team 2,Ops,completed,0,0.07426325902327716
13.0,11,1,0,0,0,1,0,8,Team 4,Marketer,active,0,0.0556252389645618
9.0,27,0,0,0,0,0,2,8,Team 11,Engineer,active,0,0.058278659541952556
61.0,0,1,0,0,0,1,1,6,Team 4,Product Manager,active,0,0.0523643971886173
86.0,0,2,0,0,0,2,1,5,Team 2,Product Manager,active,0,0.053405052658800675
15.0,24,0,0,0,0,2,0,11,Team 16,Spesialis Lainnya,completed,0,0.0600896128395737
22.0,29,1,0,0,0,3,1,7,Team 11,Ops,completed,0,0.0548259010662456
51.0,14,0,0,0,0,2,0,5,Team 17,Marketer,completed,0,0.05612019395814831
70.0,11,1,0,0,0,1,1,5,Team 2,Designer,completed,0,0.05553096047325056
-2.6901967592592597,31,1,0,0,0,0,0,3,Team 15,Engineer,on_hold,1,0.6869070277860753
4.0,14,3,0,1,0,4,0,2,Team 17,Ops,active,0,0.1413723082698907
15.0,0,0,0,0,0,2,0,3,Team 13,Ops,completed,0,0.05194224356429456
86.0,31,0,0,0,0,3,0,2,Team 9,Ops,active,0,0.04714770612750305
18.0,0,0,0,0,0,0,1,10,Team 11,Designer,active,0,0.05346784851365616
47.0,10,0,0,0,0,3,1,1,Team 16,Marketer,completed,0,0.0565031480695592
53.0,5,0,0,0,0,3,0,9,Team 3,Spesialis Lainnya,active,0,0.05240015502556396
-0.2626273148148148,23,1,0,0,0,1,1,8,Team 7,Engineer,active,1,0.698116293618544
36.0,0,2,0,0,1,0,0,5,Team 10,Engineer,on_hold,0,0.053656279747602856
2.0,0,1,0,0,0,0,0,9,Team 14,Spesialis Lainnya,active,0,0.5388353854762423
25.0,31,2,0,0,0,2,0,9,Team 2,Marketer,active,0,0.06036872232538411
3.0,11,2,0,0,0,2,1,5,Team 16,Marketer,active,1,0.2024669522986264
23.0,6,3,0,0,0,4,0,5,Team 4,Marketer,active,0,0.05556919006030291
13.0,15,2,0,0,0,3,1,9,Team 11,Product Manager,on_hold,0,0.053051625538258707
72.0,5,3,0,0,0,1,0,3,Team 15,Designer,active,0,0.051954297028842765
3.0,28,1,0,0,0,3,0,4,Team 13,Spesialis Lainnya,active,1,0.15372646171836943
7.0,12,3,0,1,0,0,1,8,Team 5,Engineer,completed,0,0.07013547076485928
19.0,28,1,0,0,0,2,2,9,Team 11,Engineer,on_hold,0,0.053196426985458116
34.0,5,1,0,0,0,0,0,5,Team 5,Marketer,completed,0,0.05000293830822517
67.0,16,0,0,0,0,0,0,2,Team 16,Designer,active,0,0.05918044452689974
1.0,4,1,0,0,0,1,2,8,Team 12,Ops,active,1,0.6406961596407509
58.0,3,1,0,0,0,3,1,5,Team 6,Engineer,on_hold,0,0.043006626464484866
-33.58846064814815,0,1,0,0,0,0,0,2,Team 7,Product Manager,active,1,0.6840045970525944
26.0,11,2,0,0,0,4,0,6,Team 4,Ops,active,0,0.05537124736865347
83.0,5,0,0,0,0,0,1,7,Team 0,Product Manager,active,0,0.0493915018648122
15.0,25,2,0,0,1,0,0,2,Team 5,Marketer,active,0,0.05573191340215633
1.0,25,1,0,0,0,0,0,5,Team 0,Engineer,completed,1,0.624638151152404
1.0,23,0,0,0,0,2,0,4,Team 6,Engineer,active,1,0.6425595684663223
-1.663888888888889,25,2,1,0,0,0,1,11,Team 7,Product Manager,active,1,0.6846726670106739
16.5625,8,2,1,0,0,4,0,10,Backend Engineering,Spesialis Lainnya,active,0,0.060880349053839496
90.0,23,3,0,0,0,0,1,1,Team 10,Product Manager,completed,0,0.05280403720272674
2.0,28,0,0,0,0,4,0,5,Team 18,Marketer,completed,1,0.5731449895285372
7.0,6,0,0,0,0,0,1,11,Team 17,Product Manager,completed,0,0.05547556856743379
7.0,23,1,0,0,0,0,3,12,Team 8,Engineer,active,1,0.07609770282371689
70.0,25,1,0,0,0,0,0,4,Team 1,Ops,completed,0,0.05494191782814593
77.0,3,1,0,0,0,1,0,1,Team 4,Spesialis Lainnya,completed,0,0.047194482775314996
47.0,0,1,0,0,0,4,1,6,Team 19,Designer,completed,0,0.05844038033029133
26.0,0,2,0,0,0,0,1,8,Team 12,Product Manager,completed,0,0.05123748464334654
19.0,28,3,0,1,0,0,0,10,Team 12,Ops,completed,0,0.05405066776972975
23.0,25,2,0,0,0,0,1,8,Team 18,Engineer,active,0,0.05714056389492193
3.0,26,1,0,0,0,3,0,4,Team 19,Ops,active,1,0.18969093938090156
29.0,21,0,0,0,0,2,0,3,Team 11,Spesialis Lainnya,active,0,0.05225963025854114
6.0,0,1,0,0,0,0,2,8,Team 8,Engineer,on_hold,0,0.08805717510415381
73.0,8,0,0,0,0,0,1,11,Team 3,Product Manager,active,0,0.04981842567007807
54.0,0,1,0,0,0,0,0,7,Team 1,Product Manager,active,0,0.046684751900154184
15.0,5,0,0,0,0,0,1,5,Team 12,Marketer,completed,0,0.05517984468812513
25.0,0,4,0,1,0,0,0,4,Team 7,Product Manager,active,0,0.048454613126566785
72.0,0,1,0,0,0,1,0,11,Team 11,Ops,active,0,0.05164427176593018
44.0,15,1,0,0,0,3,0,10,Team 3,Ops,active,0,0.05305729805191504
4.0,6,3,1,0,0,4,0,3,Team 6,Ops,on_hold,0,0.15342956400421148
23.0,3,0,0,0,0,1,1,8,Team 7,Product Manager,active,0,0.0566428237455182
51.0,21,1,0,0,0,4,4,1,Team 13,Designer,active,0,0.062095967528527286
79.0,27,1,0,0,0,0,2,9,Team 14,Ops,active,0,0.05933124054418048
67.0,28,2,0,0,0,0,1,4,Team 9,Designer,active,0,0.05520873136054596
53.0,21,1,1,0,0,1,0,2,Team 16,Ops,active,0,0.05764560473560421
60.0,0,1,0,0,0,3,0,3,Team 10,Spesialis Lainnya,active,0,0.04596751294338162
2.0,26,3,1,0,0,0,0,6,Team 11,Ops,active,0,0.502826724800919
21.0,5,2,0,0,0,2,1,1,Team 2,Ops,on_hold,0,0.05471102308161302
90.0,7,1,0,0,0,0,2,9,Team 11,Marketer,active,0,0.05251657627612433
15.0,9,0,0,0,0,4,1,1,Team 19,Designer,active,0,0.06200029693859369
55.0,6,0,0,0,0,0,1,9,Team 8,Marketer,completed,0,0.0546009831916343
30.0,8,1,0,0,1,4,2,7,Team 13,Ops,active,0,0.06030665194658872
32.0,0,3,0,0,0,4,0,1,Team 16,Engineer,completed,0,0.05228271791298972
46.0,6,3,0,0,0,0,0,8,Team 4,Marketer,active,0,0.05385361482841218
-25.080983796296294,28,0,0,0,0,0,1,10,Team 17,Designer,active,1,0.6946276392158519
10.0,24,1,0,0,0,1,2,2,Team 5,Product Manager,completed,0,0.05341195219236409
1.0,0,2,0,0,0,2,1,9,Team 2,Marketer,active,1,0.6625853045317044
13.0,29,1,0,0,0,3,0,2,Team 10,Ops,active,0,0.04755381615382107
9.0,6,0,0,0,0,4,0,7,Team 1,Ops,active,0,0.05650678938325132
-1.063738425925926,15,1,0,0,1,1,3,11,Team 6,Designer,active,1,0.7114920886780266
25.0,0,1,0,0,0,4,0,11,Team 3,Ops,active,0,0.05368828327808301
70.0,26,1,0,0,0,0,0,6,Team 16,Marketer,active,0,0.056033400263671616
1.0,3,3,1,0,1,0,0,2,Team 14,Marketer,completed,1,0.6287167550738663
55.0,8,0,0,0,0,2,0,3,Team 7,Marketer,completed,0,0.05270002786477038
17.0,9,0,0,0,0,0,2,10,Team 13,Engineer,completed,0,0.059515364664090895
55.0,22,1,0,0,0,2,2,12,Team 10,Product Manager,completed,0,0.05538185008851612
7.0,6,4,0,0,0,1,0,4,Team 10,Designer,active,0,0.05924153618659944
40.0,0,2,0,0,0,4,0,3,Team 9,Product Manager,on_hold,0,0.05358965341930727
7.0,15,0,0,0,0,4,0,11,Team 1,Ops,active,0,0.06545719134133245
19.0,30,0,0,0,0,3,0,4,Team 2,Marketer,active,0,0.056718387759749654
80.0,8,3,0,0,0,2,1,10,Team 2,Designer,active,0,0.05290291235706499
26.0,6,1,0,0,0,0,2,1,Team 6,Ops,active,0,0.050382821082835726
16.0,28,2,1,0,0,0,4,11,Team 1,Marketer,completed,0,0.05237784130093964
17.0,7,1,0,1,0,0,1,8,Team 12,Product Manager,active,0,0.04859843758574913
63.0,23,2,0,0,0,0,2,5,Team 0,Ops,active,0,0.05839224951731204
19.0,30,4,0,0,0,4,0,4,Team 7,Spesialis Lainnya,active,0,0.05288134996314458
22.0,12,1,0,0,0,1,0,4,Team 12,Marketer,active,0,0.053268381708240026
4.0,16,1,0,0,0,0,4,6,Team 7,Product Manager,completed,0,0.16576151542535003
-1.7793287037037038,23,0,0,0,0,0,1,8,Team 15,Product Manager,active,1,0.6645951053975954
10.0,7,0,0,0,0,0,0,6,Team 17,Spesialis Lainnya,active,0,0.04871904202995425
19.0,0,1,0,0,0,0,0,2,Team 5,Product Manager,active,0,0.047901789317686724
8.0,0,0,0,0,0,3,0,2,Team 11,Designer,active,0,0.05127404348229823
12.0,13,1,1,0,0,3,0,12,Team 3,Spesialis Lainnya,active,0,0.05652377939123285
24.0,0,0,0,0,0,2,3,8,Team 10,Engineer,completed,0,0.05212730822980372
23.0,6,2,0,0,0,0,0,11,Team 17,Ops,active,0,0.0552410543818123
57.0,3,1,0,0,0,0,0,8,Team 10,Spesialis Lainnya,active,0,0.04535960480780403
8.0,4,2,0,0,0,0,1,3,Team 14,Product Manager,completed,0,0.05534958677743995
75.0,7,0,0,0,0,1,0,4,Team 19,Designer,active,0,0.05586645671062371
44.0,23,0,0,0,0,0,1,10,Team 18,Marketer,active,0,0.055428174441913995
22.0,24,3,0,0,0,4,1,6,Team 16,Engineer,active,0,0.0537308228765631
21.0,0,4,0,0,0,0,0,2,Team 13,Product Manager,active,0,0.05041547395392768
7.0,28,1,0,0,0,0,0,3,Team 12,Spesialis Lainnya,active,0,0.06566802055657063
30.0,6,4,1,0,0,0,0,1,Team 1,Ops,active,0,0.05982445405925307
2.0,24,2,0,0,0,0,1,3,Team 6,Engineer,active,0,0.47602880184747876
8.0,6,0,0,0,0,2,1,11,Team 13,Marketer,active,0,0.06077624389418547
23.0,0,0,0,0,0,1,0,9,Team 7,Engineer,active,0,0.055410067625705085
2.0,3,1,0,0,1,0,0,8,Team 5,Engineer,active,1,0.5609018244988736
22.0,17,1,0,0,0,0,0,12,Team 6,Engineer,active,0,0.06445468128593722
51.0,5,0,0,0,0,2,1,6,Team 11,Engineer,active,0,0.04846206617428714
19.0,25,2,0,0,0,4,4,10,Team 14,Designer,active,0,0.05299300484873252
45.0,22,0,0,0,0,1,1,12,Team 6,Engineer,on_hold,0,0.0531631168517751
12.0,7,0,0,0,0,2,1,1,Team 16,Marketer,active,0,0.05619403301085178
55.0,0,0,0,0,0,1,0,7,Team 4,Spesialis Lainnya,active,0,0.049571180995488066
7.0,30,0,0,0,0,3,1,10,Team 15,Marketer,active,1,0.07440813661136576
84.0,0,2,0,0,0,3,5,7,Team 8,Ops,completed,0,0.0794538794277078
10.0,4,0,0,0,0,3,0,10,Team 6,Ops,completed,0,0.06416057576182527
19.0,0,0,0,0,0,0,0,10,Team 16,Product Manager,active,0,0.058696522517454636
67.0,0,2,0,0,0,1,0,3,Team 10,Designer,active,0,0.04709048352714844
19.0,0,4,1,0,0,2,0,6,Team 19,Engineer,active,0,0.060207410853087624
6.0,26,3,1,0,0,1,0,8,Team 10,Ops,active,0,0.06937245266111083
30.0,0,0,0,0,0,3,5,12,Team 3,Engineer,completed,0,0.07248821500649365
23.0,0,1,0,0,0,4,1,5,Team 7,Product Manager,on_hold,0,0.05305416767715135
71.0,0,0,0,0,0,0,1,8,Team 1,Marketer,completed,0,0.05456866700304201
72.0,7,0,0,0,0,2,0,11,Team 19,Product Manager,completed,0,0.06161147737127597
24.0,7,3,0,0,0,3,0,5,Team 16,Engineer,active,0,0.054413540795404065
35.0,25,0,0,0,0,1,1,8,Team 3,Product Manager,completed,0,0.059026585752917325
